10-0,10-1,11-0,11-1,12a-0,12a-1,12b-0,12b-1,12c-0,12c-1,12d-0,12d-1,12e-0,12e-1,13-0,13-1,14-0,14-1,15-0,15-1,16-0,16-1,17a-0,17a-1,18b-0,18b-1,18c-0,18c-1,19a-0,19a-1,19b-0,19b-1,19c-0,19c-1,19d-0,19d-1,19e-0,19e-1,19f-0,19f-1,19g-0,19g-1,19h-0,19h-1,19i-0,19i-1,19j-0,19j-1,19k-0,19k-1,19l-0,19l-1,19m-0,19m-1,19n-0,19n-1,19o-0,19o-1,19p-0,19p-1,19q-0,19q-1,19r-0,19r-1,19s-0,19s-1,1a-0,1a-1,1b-0,1b-1,1c-0,1c-1,1d-0,1d-1,1e-0,1e-1,21a-0,21a-1,22a-0,22a-1,22b-0,22b-1,23a-0,23a-1,23b-0,23b-1,24b-0,24b-1,25a-0,25a-1,25b-0,25b-1,2a-0,2a-1,2b-0,2b-1,2c-0,2c-1,2d-0,2d-1,3-0,3-1,4-0,4-1,5a-0,5a-1,5b-0,5b-1,5c-0,5c-1,6a-0,6a-1,6b-0,6b-1,6c-0,6c-1,6d-0,6d-1,6e-0,6e-1,6f-0,6f-1,6g-0,6g-1,6h-0,6h-1,6i-0,6i-1,7-0,7-1,8a-0,8a-1,8b-0,8b-1,8c-0,8c-1,8d-0,8d-1,8e-0,8e-1,9-0,9-1
0.29411764705882354,0.6,0.3387096774193548,0.6666666666666666,0.5238095238095238,0.5454545454545454,0.5555555555555556,0.2727272727272727,0.7555555555555555,0.16666666666666666,,,0.5714285714285714,0.6666666666666666,0.53125,0.3333333333333333,0.45454545454545453,0.4782608695652174,0.5555555555555556,0.55,0.4444444444444444,0.2857142857142857,0.6666666666666666,0.4230769230769231,0.6666666666666666,0.47619047619047616,0.75,0.5384615384615384,0.5,0.5,0.8,0.53125,1.0,0.4146341463414634,0.75,0.5,1.0,0.53125,1.0,0.3783783783783784,0.3333333333333333,0.4473684210526316,0.6666666666666666,0.48148148148148145,1.0,0.7333333333333333,1.0,0.3333333333333333,1.0,0.41935483870967744,1.0,0.5333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.5625,0.5833333333333334,0.75,0.6153846153846154,0.6666666666666666,0.6153846153846154,1.0,0.625,0.4838709677419355,1.0,0.4166666666666667,0.42857142857142855,0.4,0.3950617283950617,0.5833333333333334,0.36,0.4883720930232558,0.42168674698795183,0.4,0.4117647058823529,0.44,1.0,0.4603174603174603,0.6666666666666666,0.5172413793103449,0.6666666666666666,0.4444444444444444,1.0,0.43478260869565216,0.6666666666666666,0.6153846153846154,1.0,0.45454545454545453,0.6666666666666666,0.8,0.5,0.875,0.4057971014492754,0.4782608695652174,0.44,0.3953488372093023,0.39344262295081966,0.5,0.453125,0.5714285714285714,0.625,0.42105263157894735,0.4444444444444444,0.4166666666666667,0.5,0.5,0.6666666666666666,0.45454545454545453,0.5714285714285714,0.4772727272727273,1.0,0.39759036144578314,0.8,0.625,0.7142857142857143,0.4666666666666667,1.0,0.6086956521739131,1.0,0.32142857142857145,0.5454545454545454,0.2608695652173913,0.7142857142857143,0.4444444444444444,0.6875,0.1875,0.75,0.4,0.6,0.40425531914893614,0.4444444444444444,0.44642857142857145,0.5625,0.6,0.4,0.5416666666666666,0.5,0.3877551020408163,0.5714285714285714,0.38181818181818183,0.7857142857142857,0.1875
0.6078431372549019,0.05,0.5161290322580645,0.037037037037037035,0.3968253968253968,0.45454545454545453,0.4126984126984127,0.6363636363636364,0.2222222222222222,0.7666666666666667,,,0.42857142857142855,0.3333333333333333,0.25,0.0,0.22727272727272727,0.2608695652173913,0.1111111111111111,0.3,0.2222222222222222,0.7142857142857143,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.2619047619047619,0.25,0.3076923076923077,0.5,0.25,0.2,0.3125,0.0,0.3902439024390244,0.0,0.375,0.0,0.28125,0.0,0.43243243243243246,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.2962962962962963,0.0,0.13333333333333333,0.0,0.3888888888888889,0.0,0.3548387096774194,0.0,0.4,0.5,0.2857142857142857,0.3333333333333333,0.25,0.25,0.25,0.23076923076923078,0.0,0.23076923076923078,0.0,0.375,0.25806451612903225,0.0,0.375,0.36363636363636365,0.26666666666666666,0.37037037037037035,0.25,0.46,0.23255813953488372,0.3614457831325301,0.3,0.29411764705882354,0.52,0.0,0.3333333333333333,0.3333333333333333,0.20689655172413793,0.3333333333333333,0.2222222222222222,0.0,0.43478260869565216,0.3333333333333333,0.15384615384615385,0.0,0.34545454545454546,0.3333333333333333,0.0,0.5,0.0,0.37681159420289856,0.30434782608695654,0.4,0.3023255813953488,0.3114754098360656,0.43333333333333335,0.328125,0.14285714285714285,0.125,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.3333333333333333,0.14285714285714285,0.3181818181818182,0.0,0.39759036144578314,0.2,0.1875,0.2857142857142857,0.23333333333333334,0.0,0.21739130434782608,0.0,0.42857142857142855,0.2727272727272727,0.43478260869565216,0.14285714285714285,0.5555555555555556,0.1875,0.625,0.0,0.4,0.0,0.425531914893617,0.3333333333333333,0.35714285714285715,0.1875,0.4,0.4,0.25,0.25,0.3877551020408163,0.14285714285714285,0.43636363636363634,0.14285714285714285,0.625
0.3333333333333333,0.275,0.3225806451612903,0.2962962962962963,0.3968253968253968,0.2727272727272727,0.4126984126984127,0.18181818181818182,0.4222222222222222,0.3,0.41025641025641024,0.36363636363636365,,,0.28125,0.0,0.18181818181818182,0.17391304347826086,0.2222222222222222,0.15,0.5555555555555556,0.2857142857142857,0.3333333333333333,0.3269230769230769,0.6666666666666666,0.30952380952380953,0.5,0.23076923076923078,0.125,0.3409090909090909,0.2,0.40625,0.0,0.2926829268292683,0.0,0.25,0.0,0.3125,0.0,0.32432432432432434,0.0,0.3157894736842105,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.3548387096774194,0.0,0.26666666666666666,0.0,0.2857142857142857,0.0,0.34375,0.25,0.5,0.23076923076923078,0.3333333333333333,0.3076923076923077,0.5,0.25,0.3548387096774194,0.6666666666666666,0.3333333333333333,0.3246753246753247,0.2,0.30864197530864196,0.25,0.34,0.2558139534883721,0.3253012048192771,0.1,0.19117647058823528,0.6,0.0,0.2857142857142857,0.3333333333333333,0.3103448275862069,0.5,0.2222222222222222,0.5,0.391304347826087,0.3333333333333333,0.38461538461538464,1.0,0.3090909090909091,0.3333333333333333,0.4,0.0,0.5,0.3188405797101449,0.2608695652173913,0.36,0.23255813953488372,0.19672131147540983,0.5333333333333333,0.390625,0.14285714285714285,0.25,0.21052631578947367,0.3333333333333333,0.16666666666666666,0.25,0.3,0.4166666666666667,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.0,0.30120481927710846,0.2,0.3125,0.42857142857142855,0.3,0.25,0.5217391304347826,0.25,0.25,0.2727272727272727,0.08695652173913043,0.2857142857142857,0.1111111111111111,0.375,0.0625,0.5,0.3,0.4,0.3404255319148936,0.2222222222222222,0.32142857142857145,0.3125,0.4,0.3,0.3541666666666667,0.375,0.30612244897959184,0.14285714285714285,0.34545454545454546,0.5,0.3125
0.058823529411764705,0.0,0.04838709677419355,0.0,0.031746031746031744,0.09090909090909091,0.031746031746031744,0.0,0.044444444444444446,0.03333333333333333,0.05128205128205128,0.030303030303030304,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692307692307696,0.0,0.047619047619047616,0.0,0.0,0.125,0.045454545454545456,0.0,0.03125,0.3333333333333333,0.0,0.25,0.025,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.03896103896103896,0.0,0.037037037037037035,0.0,0.02,0.046511627906976744,0.03614457831325301,0.0,0.04411764705882353,0.0,0.0,0.047619047619047616,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.02,0.046511627906976744,0.03278688524590164,0.03333333333333333,0.03125,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024096385542168676,0.2,0.0625,0.14285714285714285,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0625,0.0,0.1,0.0,0.02127659574468085,0.1111111111111111,0.03571428571428571,0.0625,0.0,0.1,0.0,0.0,0.02040816326530612,0.0,0.03636363636363636,0.0,0.0
0.3137254901960784,0.375,0.3387096774193548,0.3333333333333333,0.3968253968253968,0.09090909090909091,0.36507936507936506,0.2727272727272727,0.4,0.26666666666666666,0.4358974358974359,0.24242424242424243,0.32142857142857145,0.0,,,0.6363636363636364,0.4782608695652174,0.5925925925925926,0.6,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.34615384615384615,0.3333333333333333,0.3333333333333333,0.5,0.6153846153846154,0.375,0.36363636363636365,0.4,0.375,0.0,0.3902439024390244,0.0,0.375,0.0,0.4375,0.0,0.35135135135135137,0.3333333333333333,0.34210526315789475,0.3333333333333333,0.4444444444444444,0.0,0.4666666666666667,0.0,0.3888888888888889,0.0,0.45161290322580644,0.0,0.5333333333333333,0.5,0.4642857142857143,0.3333333333333333,0.4375,0.4166666666666667,0.75,0.46153846153846156,0.6666666666666666,0.46153846153846156,1.0,0.5,0.3548387096774194,0.6666666666666666,0.25,0.36363636363636365,0.26666666666666666,0.2962962962962963,0.6666666666666666,0.34,0.3488372093023256,0.3614457831325301,0.2,0.3088235294117647,0.44,0.0,0.3333333333333333,0.6666666666666666,0.4482758620689655,0.6666666666666666,0.4444444444444444,0.5,0.34782608695652173,0.6666666666666666,0.6153846153846154,1.0,0.32727272727272727,0.3333333333333333,0.6,0.5,0.625,0.3333333333333333,0.34782608695652173,0.34,0.3488372093023256,0.32786885245901637,0.36666666666666664,0.40625,0.2857142857142857,0.75,0.21052631578947367,0.3888888888888889,0.5833333333333334,0.5,0.3,0.5833333333333334,0.45454545454545453,0.42857142857142855,0.4090909090909091,0.5,0.3614457831325301,0.4,0.5625,0.42857142857142855,0.4666666666666667,0.5,0.4782608695652174,0.625,0.25,0.45454545454545453,0.4782608695652174,0.5714285714285714,0.4444444444444444,0.5625,0.375,0.75,0.3,0.4,0.46808510638297873,0.3333333333333333,0.35714285714285715,0.375,0.6,0.2,0.3958333333333333,0.625,0.3673469387755102,0.42857142857142855,0.32727272727272727,0.5714285714285714,0.25
0.0,0.15,0.016129032258064516,0.18518518518518517,0.031746031746031744,0.0,0.031746031746031744,0.0,0.044444444444444446,0.0,0.05128205128205128,0.0,0.0,0.0,,,0.2727272727272727,0.0,0.18518518518518517,0.05,0.2222222222222222,0.0,0.3333333333333333,0.057692307692307696,0.3333333333333333,0.07142857142857142,0.25,0.07692307692307693,0.125,0.06818181818181818,0.2,0.09375,0.3333333333333333,0.07317073170731707,0.25,0.05,0.5,0.125,0.5,0.02702702702702703,0.0,0.05263157894736842,0.3333333333333333,0.1111111111111111,0.0,0.2,0.5,0.05555555555555555,0.5,0.06451612903225806,0.5,0.06666666666666667,0.5,0.10714285714285714,0.3333333333333333,0.09375,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.125,0.0967741935483871,0.0,0.125,0.07792207792207792,0.0,0.06172839506172839,0.08333333333333333,0.0,0.13953488372093023,0.07228915662650602,0.0,0.08823529411764706,0.0,1.0,0.06349206349206349,0.3333333333333333,0.06896551724137931,0.16666666666666666,0.1111111111111111,0.5,0.08695652173913043,0.3333333333333333,0.15384615384615385,0.0,0.07272727272727272,0.3333333333333333,0.1,0.5,0.125,0.07246376811594203,0.043478260869565216,0.0,0.13953488372093023,0.09836065573770492,0.0,0.046875,0.0,0.125,0.0,0.2222222222222222,0.0,0.08333333333333333,0.0,0.0,0.09090909090909091,0.14285714285714285,0.06818181818181818,0.0,0.07228915662650602,0.2,0.0625,0.14285714285714285,0.06666666666666667,0.25,0.043478260869565216,0.125,0.14285714285714285,0.13636363636363635,0.043478260869565216,0.21428571428571427,0.0,0.125,0.0,0.25,0.1,0.0,0.0851063829787234,0.1111111111111111,0.08928571428571429,0.125,0.0,0.1,0.10416666666666667,0.125,0.08163265306122448,0.2857142857142857,0.03636363636363636,0.07142857142857142,0.0625
0.1568627450980392,0.325,0.14516129032258066,0.4074074074074074,0.20634920634920634,0.09090909090909091,0.20634920634920634,0.18181818181818182,0.24444444444444444,0.13333333333333333,0.2564102564102564,0.15151515151515152,0.14285714285714285,0.0,0.4375,1.0,,,0.5925925925925926,0.25,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.21153846153846154,0.3333333333333333,0.2619047619047619,0.5,0.38461538461538464,0.25,0.25,0.2,0.3125,0.3333333333333333,0.2682926829268293,0.25,0.225,0.5,0.3125,0.5,0.21621621621621623,0.3333333333333333,0.23684210526315788,0.6666666666666666,0.37037037037037035,0.0,0.4,0.5,0.2777777777777778,0.5,0.25806451612903225,0.5,0.26666666666666666,1.0,0.25,0.6666666666666666,0.3125,0.3333333333333333,0.5,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.5,0.25,0.22580645161290322,0.3333333333333333,0.25,0.2727272727272727,0.06666666666666667,0.19753086419753085,0.5,0.18,0.3023255813953488,0.21686746987951808,0.4,0.27941176470588236,0.12,1.0,0.23809523809523808,0.6666666666666666,0.27586206896551724,0.5,0.4444444444444444,0.5,0.30434782608695654,0.6666666666666666,0.5384615384615384,0.0,0.2727272727272727,0.6666666666666666,0.3,1.0,0.375,0.2318840579710145,0.2608695652173913,0.16,0.32558139534883723,0.2459016393442623,0.2,0.21875,0.14285714285714285,0.25,0.15789473684210525,0.3888888888888889,0.08333333333333333,0.08333333333333333,0.3,0.08333333333333333,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.0,0.25301204819277107,0.2,0.4375,0.14285714285714285,0.3333333333333333,0.25,0.30434782608695654,0.125,0.2857142857142857,0.36363636363636365,0.21739130434782608,0.5714285714285714,0.0,0.4375,0.125,0.5,0.3,0.0,0.2765957446808511,0.3333333333333333,0.25,0.3125,0.2,0.2,0.2708333333333333,0.375,0.2857142857142857,0.7142857142857143,0.2,0.21428571428571427,0.25
0.21568627450980393,0.3,0.3064516129032258,0.14814814814814814,0.23809523809523808,0.36363636363636365,0.23809523809523808,0.18181818181818182,0.28888888888888886,0.2,0.28205128205128205,0.18181818181818182,0.14285714285714285,0.0,0.34375,0.0,,,0.25925925925925924,0.65,0.4444444444444444,0.2857142857142857,0.3333333333333333,0.28846153846153844,0.3333333333333333,0.35714285714285715,0.25,0.38461538461538464,0.25,0.3181818181818182,0.4,0.28125,0.0,0.2926829268292683,0.25,0.325,0.0,0.21875,0.0,0.2972972972972973,0.3333333333333333,0.2894736842105263,0.0,0.2962962962962963,0.0,0.3333333333333333,0.0,0.2777777777777778,0.0,0.2903225806451613,0.0,0.4,0.0,0.2857142857142857,0.0,0.375,0.5,0.25,0.46153846153846156,0.6666666666666666,0.46153846153846156,0.0,0.375,0.2903225806451613,0.3333333333333333,0.25,0.22077922077922077,0.3333333333333333,0.2345679012345679,0.3333333333333333,0.22,0.27906976744186046,0.26506024096385544,0.1,0.25,0.24,0.0,0.2857142857142857,0.3333333333333333,0.41379310344827586,0.3333333333333333,0.3333333333333333,0.5,0.34782608695652173,0.3333333333333333,0.38461538461538464,1.0,0.2727272727272727,0.0,0.5,0.0,0.5,0.21739130434782608,0.34782608695652173,0.24,0.2558139534883721,0.2786885245901639,0.16666666666666666,0.28125,0.2857142857142857,0.375,0.3684210526315789,0.16666666666666666,0.5,0.5,0.1,0.4166666666666667,0.2727272727272727,0.2857142857142857,0.29545454545454547,0.5,0.25301204819277107,0.4,0.4375,0.42857142857142855,0.36666666666666664,0.5,0.2608695652173913,0.625,0.21428571428571427,0.3181818181818182,0.30434782608695654,0.14285714285714285,0.7777777777777778,0.3125,0.3125,0.5,0.2,0.4,0.19148936170212766,0.0,0.32142857142857145,0.1875,0.4,0.0,0.3125,0.375,0.1836734693877551,0.0,0.2545454545454545,0.5,0.1875
0.13725490196078433,0.475,0.1774193548387097,0.5185185185185185,0.2857142857142857,0.09090909090909091,0.30158730158730157,0.0,0.35555555555555557,0.06666666666666667,0.38461538461538464,0.09090909090909091,0.21428571428571427,0.0,0.5,0.8333333333333334,0.7272727272727273,0.30434782608695654,,,0.4444444444444444,0.14285714285714285,0.0,0.28846153846153844,0.0,0.2619047619047619,0.25,0.38461538461538464,0.125,0.2727272727272727,0.2,0.34375,0.0,0.3170731707317073,0.0,0.3,0.0,0.34375,0.0,0.24324324324324326,0.0,0.3157894736842105,0.0,0.37037037037037035,0.0,0.5333333333333333,0.0,0.2777777777777778,0.0,0.25806451612903225,0.0,0.3333333333333333,0.0,0.35714285714285715,0.0,0.4375,0.25,0.5,0.3076923076923077,1.0,0.3076923076923077,0.5,0.125,0.3548387096774194,0.3333333333333333,0.3333333333333333,0.2987012987012987,0.26666666666666666,0.25925925925925924,0.5,0.18,0.4186046511627907,0.30120481927710846,0.2,0.35294117647058826,0.12,0.0,0.2857142857142857,0.0,0.27586206896551724,0.16666666666666666,0.3333333333333333,0.0,0.30434782608695654,0.0,0.5384615384615384,0.0,0.2909090909090909,0.0,0.6,0.0,0.625,0.2463768115942029,0.391304347826087,0.18,0.4186046511627907,0.36065573770491804,0.13333333333333333,0.296875,0.2857142857142857,0.5,0.21052631578947367,0.5,0.16666666666666666,0.4166666666666667,0.4,0.5,0.30303030303030304,0.42857142857142855,0.3181818181818182,0.0,0.3132530120481928,0.0,0.5,0.14285714285714285,0.3333333333333333,0.0,0.34782608695652173,0.125,0.32142857142857145,0.3181818181818182,0.34782608695652173,0.42857142857142855,0.2222222222222222,0.3125,0.375,0.75,0.1,0.2,0.2978723404255319,0.1111111111111111,0.3392857142857143,0.3125,0.2,0.0,0.375,0.5,0.32653061224489793,0.42857142857142855,0.2727272727272727,0.2857142857142857,0.3125
0.23529411764705882,0.2,0.27419354838709675,0.1111111111111111,0.2222222222222222,0.36363636363636365,0.2222222222222222,0.2727272727272727,0.26666666666666666,0.23333333333333334,0.28205128205128205,0.18181818181818182,0.10714285714285714,0.0,0.375,0.16666666666666666,0.22727272727272727,0.5652173913043478,,,0.2222222222222222,0.2857142857142857,1.0,0.21153846153846154,0.6666666666666666,0.2619047619047619,0.5,0.3076923076923077,0.375,0.2727272727272727,0.4,0.25,0.3333333333333333,0.2926829268292683,0.25,0.25,0.5,0.21875,0.5,0.2702702702702703,0.3333333333333333,0.21052631578947367,0.6666666666666666,0.2222222222222222,0.0,0.3333333333333333,0.5,0.2222222222222222,0.5,0.25806451612903225,0.5,0.3333333333333333,1.0,0.21428571428571427,0.6666666666666666,0.21875,0.5,0.0,0.46153846153846156,0.0,0.46153846153846156,0.0,0.625,0.16129032258064516,0.3333333333333333,0.16666666666666666,0.18181818181818182,0.3333333333333333,0.20987654320987653,0.25,0.22,0.20930232558139536,0.20481927710843373,0.3,0.22058823529411764,0.2,1.0,0.2222222222222222,1.0,0.3793103448275862,0.6666666666666666,0.2222222222222222,1.0,0.2608695652173913,1.0,0.3076923076923077,1.0,0.2545454545454545,0.6666666666666666,0.3,1.0,0.25,0.2028985507246377,0.2608695652173913,0.26,0.16279069767441862,0.21311475409836064,0.23333333333333334,0.234375,0.14285714285714285,0.375,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1,0.25,0.24242424242424243,0.2857142857142857,0.25,0.5,0.21686746987951808,0.6,0.3125,0.42857142857142855,0.26666666666666666,0.75,0.21739130434782608,0.75,0.10714285714285714,0.3181818181818182,0.2608695652173913,0.35714285714285715,0.3333333333333333,0.4375,0.0625,0.25,0.3,0.4,0.2127659574468085,0.2222222222222222,0.23214285714285715,0.1875,0.2,0.2,0.20833333333333334,0.25,0.1836734693877551,0.2857142857142857,0.18181818181818182,0.35714285714285715,0.1875
0.0784313725490196,0.125,0.08064516129032258,0.14814814814814814,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.0,0.06666666666666667,0.13333333333333333,0.10256410256410256,0.06060606060606061,0.17857142857142858,0.0,0.09375,0.3333333333333333,0.09090909090909091,0.17391304347826086,0.14814814814814814,0.1,,,0.0,0.1346153846153846,0.0,0.19047619047619047,0.0,0.15384615384615385,0.0,0.1590909090909091,0.0,0.15625,0.0,0.14634146341463414,0.0,0.075,0.0,0.125,0.0,0.10810810810810811,0.0,0.10526315789473684,0.0,0.2222222222222222,0.0,0.2,0.0,0.16666666666666666,0.0,0.0967741935483871,0.0,0.13333333333333333,0.0,0.14285714285714285,0.0,0.1875,0.25,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.25806451612903225,0.3333333333333333,0.20833333333333334,0.1038961038961039,0.06666666666666667,0.08641975308641975,0.16666666666666666,0.08,0.11627906976744186,0.0963855421686747,0.1,0.07352941176470588,0.16,0.0,0.14285714285714285,0.0,0.13793103448275862,0.16666666666666666,0.1111111111111111,0.0,0.13043478260869565,0.0,0.23076923076923078,0.0,0.14545454545454545,0.0,0.4,0.0,0.375,0.08695652173913043,0.13043478260869565,0.06,0.13953488372093023,0.09836065573770492,0.1,0.109375,0.14285714285714285,0.125,0.15789473684210525,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.15151515151515152,0.0,0.13636363636363635,0.0,0.10843373493975904,0.0,0.1875,0.14285714285714285,0.16666666666666666,0.0,0.17391304347826086,0.0,0.21428571428571427,0.13636363636363635,0.08695652173913043,0.07142857142857142,0.1111111111111111,0.125,0.125,0.5,0.0,0.0,0.14893617021276595,0.0,0.125,0.1875,0.0,0.0,0.16666666666666666,0.125,0.14285714285714285,0.0,0.12727272727272726,0.14285714285714285,0.1875
0.11764705882352941,0.025,0.0967741935483871,0.037037037037037035,0.07936507936507936,0.18181818181818182,0.07936507936507936,0.18181818181818182,0.06666666666666667,0.13333333333333333,0.05128205128205128,0.15151515151515152,0.07142857142857142,0.0,0.0625,0.0,0.09090909090909091,0.08695652173913043,0.037037037037037035,0.1,,,0.0,0.09615384615384616,0.0,0.11904761904761904,0.0,0.07692307692307693,0.25,0.09090909090909091,0.2,0.09375,0.0,0.14634146341463414,0.0,0.15,0.0,0.125,0.0,0.13513513513513514,0.0,0.15789473684210525,0.0,0.18518518518518517,0.0,0.06666666666666667,0.0,0.1111111111111111,0.0,0.0967741935483871,0.0,0.13333333333333333,0.0,0.17857142857142858,0.0,0.1875,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0967741935483871,0.3333333333333333,0.16666666666666666,0.03896103896103896,0.2,0.06172839506172839,0.16666666666666666,0.1,0.046511627906976744,0.08433734939759036,0.0,0.10294117647058823,0.0,0.0,0.09523809523809523,0.0,0.034482758620689655,0.0,0.1111111111111111,0.0,0.17391304347826086,0.0,0.07692307692307693,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.028985507246376812,0.21739130434782608,0.1,0.046511627906976744,0.11475409836065574,0.0,0.0625,0.0,0.125,0.21052631578947367,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.1,0.08333333333333333,0.12121212121212122,0.14285714285714285,0.06818181818181818,0.0,0.08433734939759036,0.0,0.0,0.0,0.06666666666666667,0.0,0.13043478260869565,0.0,0.14285714285714285,0.13636363636363635,0.043478260869565216,0.14285714285714285,0.2222222222222222,0.1875,0.1875,0.0,0.3,0.0,0.0851063829787234,0.0,0.125,0.0,0.4,0.0,0.125,0.0,0.10204081632653061,0.14285714285714285,0.10909090909090909,0.0,0.25
0.0196078431372549,0.05,0.03225806451612903,0.037037037037037035,0.047619047619047616,0.0,0.047619047619047616,0.0,0.044444444444444446,0.03333333333333333,0.05128205128205128,0.030303030303030304,0.03571428571428571,0.0,0.0625,0.16666666666666666,0.09090909090909091,0.043478260869565216,0.0,0.15,0.0,0.0,,,0.6666666666666666,0.023809523809523808,0.5,0.07692307692307693,0.375,0.0,0.4,0.03125,0.3333333333333333,0.04878048780487805,0.25,0.05,0.5,0.03125,0.5,0.05405405405405406,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.037037037037037035,0.0,0.06666666666666667,0.5,0.05555555555555555,0.5,0.03225806451612903,0.5,0.06666666666666667,0.5,0.03571428571428571,0.3333333333333333,0.03125,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.125,0.0,0.0,0.0,0.025974025974025976,0.06666666666666667,0.037037037037037035,0.0,0.02,0.046511627906976744,0.03614457831325301,0.0,0.04411764705882353,0.0,1.0,0.015873015873015872,1.0,0.0,0.5,0.0,1.0,0.043478260869565216,0.6666666666666666,0.07692307692307693,1.0,0.03636363636363636,0.3333333333333333,0.0,0.5,0.0,0.028985507246376812,0.043478260869565216,0.02,0.046511627906976744,0.04918032786885246,0.0,0.03125,0.0,0.125,0.05263157894736842,0.05555555555555555,0.0,0.08333333333333333,0.0,0.0,0.0,0.2857142857142857,0.022727272727272728,0.0,0.03614457831325301,0.4,0.0625,0.2857142857142857,0.03333333333333333,0.5,0.0,0.25,0.0,0.13636363636363635,0.0,0.07142857142857142,0.0,0.0625,0.0,0.0,0.1,0.2,0.0425531914893617,0.1111111111111111,0.03571428571428571,0.0625,0.0,0.1,0.041666666666666664,0.0,0.061224489795918366,0.14285714285714285,0.03636363636363636,0.14285714285714285,0.0
0.6078431372549019,0.525,0.6129032258064516,0.5185185185185185,0.5079365079365079,0.7272727272727273,0.6031746031746031,0.2727272727272727,0.4888888888888889,0.6666666666666666,0.5641025641025641,0.5454545454545454,0.6071428571428571,1.0,0.5625,0.5,0.5,0.6521739130434783,0.5555555555555556,0.55,0.7777777777777778,0.7142857142857143,,,0.3333333333333333,0.7380952380952381,0.5,0.5384615384615384,0.25,0.8636363636363636,0.2,0.65625,0.3333333333333333,0.6585365853658537,0.5,0.6,0.0,0.625,0.0,0.7297297297297297,0.3333333333333333,0.6578947368421053,0.0,0.7407407407407407,0.0,0.7333333333333333,0.0,0.8888888888888888,0.0,0.7419354838709677,0.0,0.7333333333333333,0.5,0.6785714285714286,0.3333333333333333,0.78125,0.75,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.625,0.7741935483870968,1.0,0.875,0.6103896103896104,0.3333333333333333,0.5432098765432098,0.6666666666666666,0.48,0.6511627906976745,0.5542168674698795,0.6,0.5735294117647058,0.52,0.0,0.6666666666666666,0.0,0.896551724137931,0.5,1.0,0.0,0.6956521739130435,0.3333333333333333,0.7692307692307693,0.0,0.6545454545454545,0.6666666666666666,1.0,0.5,1.0,0.5797101449275363,0.4782608695652174,0.44,0.6976744186046512,0.6065573770491803,0.5,0.5625,0.2857142857142857,0.75,0.5263157894736842,0.7777777777777778,0.9166666666666666,0.6666666666666666,0.6,0.5,0.696969696969697,0.14285714285714285,0.6818181818181818,0.0,0.5542168674698795,0.2,0.8125,0.42857142857142855,0.8,0.0,0.8695652173913043,0.5,0.7142857142857143,0.6818181818181818,0.43478260869565216,0.5714285714285714,0.5555555555555556,0.75,0.5,0.5,0.7,0.2,0.6595744680851063,0.4444444444444444,0.6071428571428571,0.625,0.8,0.4,0.6041666666666666,0.25,0.6122448979591837,0.42857142857142855,0.5636363636363636,0.5,0.6875
